0.7929681476,0.3149258085,0.0512403432,0.1599558125,0.4851080815,0.2469220937,0.4569839361,0.5536680232,0.479694425,0.4537360142,0.2323133855,0.3497745862,0.5716684071,0.5281813219,0.2838137349,0.1142730084,0.6357012283,0.6246018406,0.4558105568,0.543248672,0.5736934805,0.2411989946,0.2630048439,0.4355095887,0.2440719556,0.6199571345,0.6706729647,0.3708376425,0.2844855791,0.4763088149,0.3747834895,0.0490705079,0.6511589976,0.7822975526,0.33376062,0.5700397951,0.3092236276,7
0.7801126553,0.2682692217,0.1082377354,0.2365410969,0.2097019576,0.2439428707,0.4643341379,0.531654614,0.2624012754,0.0536370186,0.3026182012,0.4102317849,0.4206671256,0.5908544403,0.4173439331,0.144354513,0.5516956098,0.69851198,0.6312916807,0.3638089593,0.4191766592,0.0955824551,0.225301671,0.1769729211,0.4312246006,0.3387144919,0.5386123569,0.3139972867,0.2956201111,0.3698648914,0.4116329859,0.0847005442,0.5930921731,0.8321718252,0.5562875672,0.3429595262,0.3230390976,6
0.699149261,0.3977488227,0.0435030336,0.1202380986,0.3808650329,0.1384464158,0.3012123572,0.764275337,0.3759819193,0.6640874436,0.3895517815,0.4295566424,0.6245869558,0.7647086617,0.3001432189,0.0620114752,0.6286902579,0.4249888102,0.6851544528,0.320908798,0.2862920794,0.2191554133,0.2622126622,0.3612233091,0.1653667392,0.6137558918,0.5259123795,0.4719931748,0.2782444573,0.569378598,0.3593448133,0.0552464714,0.4126476632,0.185523118,0.6902014511,0.4334324317,0.8391757584,14
0.602091122,0.2782661251,0.2026743761,0.3136627924,0.0106200883,0.0997494085,0.2767410186,0.3905059987,0.0661906949,0.6574025432,0.2353652795,0.4499502236,0.685722146,1,0.9038084195,0.1750749141,0.2757479965,0.3142896896,0.9435141189,0.0574052705,0.04064125,0.0515263946,0.0880894217,0.0314147707,0.6401168424,0.2030288449,0.1687502626,0.3455766783,0.1743506099,0.3231704008,0.4465761063,0.0663515717,0.0792946987,0.8559352154,0.5496086615,0.2768820351,0.8437957461,12
0.3409971747,0.2094452781,0.1193011248,0.2796412808,0.3707809606,0.1313304665,0.388382485,0.3232743894,0.2186009882,0.6509752559,0.1417713862,0.5390568627,0.7137919405,0.7744851112,0.3200423206,0.1135383558,0.3948990979,0.4737422257,0.6905472847,0.3051115385,0.2064739552,0.3424169458,0.1987764581,0.1120477757,0.3550890803,0.4773367873,0.506259998,0.2282796835,0.2887798941,0.3202373093,0.3406527894,0.0686686786,0.3826510549,0.8273966535,0.8849430702,0.200119645,0.4732809875,4
0.5637216305,0.3082895123,0.0555250105,0.2041427616,0.3993155087,0.1395606624,0.3433779795,0.4205171644,0.246976849,0.6963214974,0.235399648,0.6088205192,0.6862262217,0.7547710898,0.4136780038,0.1210972768,0.4070507258,0.3703211127,0.6185044668,0.3747731318,0.3231803587,0.314319962,0.2888119311,0.0779529673,0.2570177112,0.5886571154,0.5136473135,0.3344471713,0.3772858427,0.4391015601,0.2792700339,0.0418174962,0.4446920607,0.8213739283,0.7019513162,0.1612382107,0.3449124452,5
0.2590144833,0.2198547179,0.492155888,0.7050092,0.0671027286,0.0928825182,0.2343272099,0.0925807943,0.2238561454,0.6769032871,0.1377231715,0.7422781599,0.7535142368,0.882013815,0.5253470509,0.3977729879,0.2868163419,0.4140919607,0.806404773,0.196789208,0.0111900157,0.2943183539,0.3786242486,0.0307503023,0.7243766372,0.3295926393,0.3499966947,0.2214036232,0.5726959144,0.2163646261,0.4877643809,0.080689884,0.4429737778,0.8293815839,0.5855847695,0.5527726411,0.1208801599,4
0.6046560054,0.2961402846,0.1552440042,0.2897818985,0.399294027,0.0606319803,0.263759884,0.6045825221,0.4415738532,0.4173635836,0.2923126059,0.5766364424,0.6164707313,0.5416846901,0.2588472943,0.1067065773,0.6541962972,0.4539565506,0.615931551,0.3903338201,0.3001573597,0.2479657346,0.3918692545,0.3543941221,0.2352059296,0.4835845539,0.592391615,0.3301975333,0.3794680731,0.469808115,0.3671383629,0.0606923031,0.4909673768,0.8852784708,0.8283896365,0.2005752306,0.5879067021,14
0.2122788031,0.1549313154,0.5904166821,0.7508129574,0.2081206711,0.1062622941,0.3028189089,0.1351115082,0.1134326175,0.6538673606,0.1947299207,0.6135663677,0.796133021,0.9563144579,0.585728642,0.1648755388,0.189285186,0.3984298712,0.8447675725,0.1533108221,0.0457678129,0.274982078,0.1175186368,0.029593145,0.6703710498,0.2174560043,0.314817476,0.1631461529,0.3037870485,0.2137645284,0.284840089,0.0525785682,0.2365045608,0.8235747873,0.8703149099,0.1912443302,0.0085164346,4
0.7374104484,0.4744660249,0.0151941712,0.0772008984,0.3255356297,0.0681099551,0.2706013262,0.7342983394,0.0698368341,0.7172735303,0.2675055167,0.4662381151,0.5698975246,1,0.9410828537,0.1468479235,0.3469238729,0.4311613666,0.923092134,0.0768260646,0.077869251,0.0412997664,0.0664929289,0.0689783185,0.24394332,0.2291920301,0.2249846005,0.5418496544,0.0836374268,0.6456163771,0.3796296349,0.0780692089,0.148220582,0.7878198932,0.2884279548,0.3451755177,0.7222742886,10
0.504387353,0.2184291621,0.1611310962,0.2950967506,0.3068889757,0.1644390944,0.4424250748,0.4051750436,0.0753115148,0.6276845486,0.239709911,0.5488726977,0.5641170126,0.9691932706,0.7152340715,0.2203202106,0.2411822346,0.4064336147,0.8608127177,0.1356707609,0.1411920692,0.092484399,0.063868958,0.0606634631,0.4103199651,0.2218800966,0.3001378587,0.2486949836,0.1015980289,0.3472423645,0.3179526553,0.3029981051,0.1813186533,0.8667097922,0.7474917256,0.5148219604,0.10440176,12
0.2018241993,0.1053777277,0.5025066448,0.7313594632,0.1295836237,0.2881409133,0.5711622938,0.0867694337,0.2021227573,0.6575641195,0.1128598101,0.5760922062,0.461251423,0.3359053144,0.226588862,0.0776466032,0.3170924913,0.8300636196,0.4245036612,0.5538930828,0.6193360201,0.3012143725,0.2051741343,0.0780768219,0.898472839,0.562363725,0.7108663007,0.1102650788,0.295217648,0.1300547259,0.1296498115,0.1118387134,0.5867988039,0.8362010233,0.6810902922,0.267620192,0.4980615534,9
0.6581160457,0.1589836016,0.1741080057,0.3345599154,0.270338973,0.1858136539,0.4377035015,0.409792523,0.3692297315,0.6540839375,0.1905425689,0.3772508218,0.5796466,0.3439644886,0.15108711,0.0874236597,0.6099216389,0.5351960425,0.4495085325,0.5417038253,0.5216139416,0.3595443794,0.2814343052,0.2647983272,0.3596173282,0.6612485532,0.7247927273,0.178144575,0.2122854806,0.2745057889,0.2865449767,0.0785916605,0.6326470194,0.8373120283,0.6094283371,0.2965758388,0.5996206553,7
0.8026381098,0.564524155,0,0.0257638643,0.3390198461,0.0285685734,0.1510664936,0.927579381,0.1072342604,0.6703655378,0.3980425076,0.4383101596,0.7838740146,1,0.9429914899,0.1444579125,0.3880791878,0.1873315243,0.9504973972,0.0536210429,0.0295441535,0.0343470957,0.1030265136,0.117506835,0.1186706582,0.2168247804,0.1660999255,0.6739145074,0.2267617109,0.8259923476,0.450796384,0.0570889964,0.127030925,0.8124410685,0.581593413,0.2594134206,0.9711205529,10
0.6433558058,0.354264212,0.0780044793,0.1905028398,0.4064106161,0.1587823338,0.3701242726,0.6465613669,0.3049886006,0.6307720204,0.2549926184,0.4282192939,0.6291146746,0.7086715565,0.4011577719,0.1479616203,0.473830085,0.3771784939,0.6499312781,0.3491847102,0.3345459928,0.2078257231,0.1983509405,0.2833073822,0.2609692823,0.5607380939,0.5010358688,0.4345235572,0.2229769963,0.5298350899,0.3735874181,0.0540262038,0.4259002198,0.7914066904,0.8200579219,0.4203546328,0.7318911773,14
0.6869080224,0.3021777756,0.2976595867,0.4488274946,0.3737148411,0.1296618863,0.4027227227,0.5266076446,0.2284748252,0.897695559,0.5296215758,0.3459871205,0.5410226385,0.6816393682,0.4474967964,0.1491138905,0.5162504411,0.5471443787,0.7097712307,0.2878317684,0.3249592565,0.1157787803,0.1290708267,0.2296095935,0.3573185661,0.3533851698,0.4657579493,0.3241139592,0.0933447855,0.4322991877,0.456337139,0.0808403278,0.3950420864,0.8805291047,0.7916299963,0.2003033776,0.5555925246,3
0.4288755643,0.2522707097,0.0964999168,0.2848252232,0.2322622913,0.0559679739,0.2497941406,0.4210302722,0.2084378972,0.6671691848,0.2094231476,0.7077787964,0.6931852289,0.8861787816,0.4135317186,0.12021504,0.3773496059,0.380084478,0.7791298691,0.2213564814,0.118150371,0.2501168544,0.2287886976,0.0970643725,0.2915936892,0.3710503599,0.4156488283,0.2952051961,0.3495714862,0.3462283422,0.3261343253,0.0330538947,0.3037892002,0.9036060169,0.7622413479,0.1802567212,0.1351926013,4
0.370711286,0.1455337141,0.5302037705,0.676023284,0.1316744353,0.0707627412,0.2886053887,0.2038394695,0.1923570703,0.2500156045,0.1360901309,0.5959674174,0.7520983832,0.8896264907,0.311588812,0.1247354374,0.3260788533,0.4370160093,0.7325820624,0.2639744964,0.1213408398,0.386330433,0.1670583849,0.0649253202,0.5646271621,0.4337324546,0.4819054682,0.1872263924,0.3221767968,0.1792455731,0.4922178661,0.0278720355,0.4208050332,0.8211692245,0.5192377736,0.9013656442,0.2329351192,4
0.5716367991,0.4562830732,0.0627058301,0.1674449366,0.2680541766,0.0997747723,0.307477417,0.6263992835,0.0828748657,0.6658013517,0.3719678177,0.4503676663,0.7379956529,0.9992641616,0.8729961781,0.3943159665,0.2063725434,0.3292025204,0.947078454,0.0549374176,0.0546891816,0.0383137223,0.029665994,0.1268488451,0.3470468298,0.2256619371,0.1323571252,0.5635609807,0.0454092738,0.6004010396,0.3133877578,0.0247915487,0.1042545216,0.6405138382,0.5804137573,0.2279686683,0.9390708064,10
0.6455551081,0.3542069881,0.0836937921,0.1863543915,0.3081192731,0.1410161522,0.3542699084,0.5911326263,0.1827962718,0.6580881064,0.3090535382,0.4473399308,0.6507057367,0.8532447983,0.6393192439,0.0774446704,0.4254534145,0.4260651639,0.8061697581,0.1942363446,0.1954109873,0.1180724362,0.1104228696,0.1711029527,0.3057749273,0.3589983782,0.3512524615,0.4287589528,0.2003113365,0.5041906561,0.2974344597,0.0662093968,0.3159024418,0.850517736,0.7460394528,0.3939593741,0.4763857679,12
0.7160173934,0.3625952826,0.0620841829,0.1928677073,0.3474738379,0.139024399,0.3501077682,0.5145123737,0.468496316,0.4517529988,0.3662426855,0.3920910978,0.6985611978,0.3569859634,0.2749089944,0.2202469924,0.5926045158,0.4092060398,0.4197112403,0.5763860565,0.4966294206,0.4043065918,0.3959705131,0.3512143312,0.2647828372,0.7090236667,0.7003849576,0.4024395103,0.3034345256,0.4829861629,0.3166868589,0.0754392273,0.6534958734,0.5835678878,0.6004775857,0.512212394,0.6216040437,7
0.5380178965,0.3242781494,0.0460249608,0.1735050748,0.3920933421,0.201513676,0.4350407591,0.388176949,0.2965128368,0.2159142833,0.3098258865,0.4604412242,0.5633735914,0.4410069885,0.3227522342,0.2176538567,0.4158772988,0.57594282,0.4812972543,0.5069450284,0.5222707392,0.2843697438,0.2352088462,0.1853569623,0.340370639,0.6500515211,0.6287503322,0.341409267,0.2697181439,0.4308530005,0.3666458047,0.0498425844,0.60964874,0.7981450636,0.4496924207,0.3943907785,0.4213942359,6
0.3402437122,0.2906991271,0.3465671052,0.5286760094,0.1266612754,0.0808229338,0.2217483036,0.2668203566,0.6851893953,0.5569269515,0.2892701146,0.6686292042,0.8398164464,0.4104593589,0.2945893945,0.0539508421,0.4487897526,0.3894416917,0.3913781115,0.6176254742,0.2228128463,0.860451475,0.6028839609,0.4400602066,0.5193631236,0.8636883321,0.7139985372,0.3267817929,0.6959327132,0.3255785088,0.2944779781,0.0269910188,0.7120700504,0.7528710146,0.6534240595,0,0.272346709,11
0.6745680663,0.3361383553,0.0157032,0.0929616133,0.2254599163,0.0638305847,0.2645037502,0.5473384816,0.106061873,0.6564852532,0.2574665893,0.381460287,0.9125076223,1,0.9212099813,0.1406017868,0.4141228612,0.1099662158,0.9197394492,0.082420918,0.0339123871,0.1101905161,0.09442586,0.1073989898,0.2342774255,0.2467016671,0.2326362425,0.3727402062,0.2075197392,0.5164047977,0.6330107055,0.0450639173,0.2138839802,0.8863085284,0.8192213508,0.3067258587,0.3579715611,10
0.6178171996,0.176525723,0.2236167963,0.4682854748,0.098587869,0.0548476192,0.2741715271,0.2318559505,0.1723936444,0.6788998386,0.2178886491,0.4404580561,0.8927941719,0.8804930121,0.4132905358,0.0530917467,0.4761338923,0.2432518589,0.766813308,0.2304319423,0.0976319336,0.3613575656,0.1472156858,0.0791039216,0.4130842802,0.2569102364,0.4290655117,0.2002659306,0.2854837144,0.2254093469,0.4876933954,0.0134611329,0.4440259661,0.9480620026,0.8888271658,0.7496332395,0.5022896341,4
0.6547392365,0.4305854954,0.0068755842,0.0583581839,0.1874171832,0.0574834025,0.2329608939,0.5735096586,0.1138469072,0.6592741414,0.1652767336,0.5639202673,0.7849382243,0.948625972,0.7956281615,0.309197512,0.3613973052,0.2841479757,0.8935712297,0.1075165017,0.0714219078,0.0951180712,0.1247409552,0.0847357122,0.3546689227,0.2747024155,0.2307272841,0.469559289,0.2314976132,0.5990463591,0.4520318917,0.0350456464,0.2114312348,0.8680514492,0.6694028258,0.5871998398,0.6237902094,10
0.5259909091,0.2465830694,0.0908924737,0.2651101347,0.3306854213,0.1220062379,0.3212334024,0.4094327492,0.4363514998,0.7731620193,0.2738425804,0.5938218625,0.6420725481,0.5245819027,0.2086563299,0.0564545497,0.5045692821,0.4593269726,0.4686824897,0.5284379278,0.4496148558,0.3949410349,0.3185232858,0.3501472158,0.3245141131,0.7044917576,0.6846696949,0.2917953784,0.342750833,0.3458442242,0.355180159,0.0509189498,0.5914040149,0.7598563543,0.4952424053,0.092028513,0.4173839388,5
0.636475412,0.3064000422,0.0514426511,0.1578212367,0.4046161041,0.2872198796,0.5517176126,0.5797207919,0.0995963395,0.0539499946,0.4469769621,0.2863215082,0.4748566687,0.9969799089,0.7122655305,0.1413494352,0.2618415703,0.6637742354,0.8684209174,0.1301677931,0.1471516063,0.0750421275,0.0317787268,0.1262497876,0.3691815919,0.3384718063,0.2981160408,0.3915483436,0.0310065004,0.4294623108,0.2809378258,0.0489085189,0.1837306854,0.8275666225,0.3707167084,0.6090277453,0.3780359147,12
0.8020760464,0.4603828471,0.0429636497,0.1484192253,0.3995261896,0.0177588359,0.1191628091,0.652139439,0.5671409397,0.6410075825,0.2485460816,0.5332340931,0.7992071692,0.6882935725,0.1414148746,0.0312166706,0.8341443305,0.3011766195,0.6187439714,0.3961751426,0.2172786142,0.2396410447,0.6846519063,0.303008236,0.088595427,0.6335922092,0.6261335161,0.49317912,0.6405920575,0.6133688426,0.4945333963,0.0545231647,0.495553518,0.6876885139,0.595632122,0.4916897538,0.6306964363,13
0.4851770213,0.3113958325,0.1268814386,0.2523354895,0.2677191373,0.2243270412,0.4479326677,0.4021204353,0.2421824943,0.6802243958,0.3202165843,0.5678169389,0.6215246782,0.795293044,0.3700119009,0.0611795674,0.387925111,0.4913683267,0.6985127076,0.2993284113,0.243164831,0.2778846001,0.1964976693,0.1971918556,0.4658866392,0.5093600052,0.4877088567,0.3377313876,0.3283873958,0.4342258492,0.3860227496,0.0735594274,0.4641882047,0.784860047,0.7522235809,0.4043100385,0.6910100797,5
0.6730062527,0.2284594694,0.0600692472,0.166006695,0.2947712676,0.0818598882,0.3654258495,0.6267772884,0.3484816803,0.5481828583,0.199771236,0.3615782653,0.6813374792,0.8113268865,0.0880126932,0.0464879196,0.7498478665,0.3157786028,0.6243402538,0.3761504485,0.2902855934,0.3700774239,0.2077262888,0.3194191261,0.1732959552,0.5106637826,0.6154259432,0.2767246378,0.1635013032,0.4028270529,0.3202141379,0.0061897389,0.423420839,0.6491548022,0.8199491547,0.8300857097,0.5851322162,1
0.4565189208,0.2997028109,0.1068660248,0.2583666054,0.3452790151,0.280037051,0.4508351129,0.3228052114,0.1564820073,0.3089888317,0.332870781,0.6234128821,0.6152582034,0.8629672291,0.4835589237,0.1008784722,0.3631144985,0.6562901314,0.750320933,0.2448959983,0.1968199909,0.2196306431,0.1462663539,0.1028057337,0.3774274679,0.3789348572,0.4348538051,0.3032875521,0.2569223245,0.4127838309,0.3001848938,0.0574075461,0.3422107426,0.2433856207,0.7807012104,0.4248055305,0.1659858123,4
0.4712141272,0.1820081731,0.0740654467,0.2747384893,0.2870877636,0.2030101195,0.4300791083,0.3294785104,0.2386855444,0.6553749016,0.1560872966,0.6227716676,0.4442357849,0.4472522769,0.2321001263,0.1702383775,0.3986345374,0.6084726333,0.4478826652,0.5347298258,0.582496607,0.2217197704,0.3571906897,0.0640511027,0.3799487551,0.5687191155,0.6907729316,0.2151428383,0.3231945621,0.2566079886,0.230558331,0.2580043231,0.6975795825,0.4921532894,0.1381256257,0.1997823692,0.9436022675,7
0.6453780518,0.2592970632,0.1309149347,0.3539520155,0.2332433919,0.0661105618,0.2101168816,0.3173417283,0.1830672485,0.7389077012,0.1473094488,0.4736262653,0.8418396981,0.8613616204,0.4752943433,0.1136679384,0.443113853,0.2748509099,0.7278178019,0.2678202225,0.2023405763,0.2269294811,0.2364542809,0.0626946631,0.3204533489,0.4592944991,0.426553659,0.2867943992,0.3184753191,0.3456418959,0.5102310494,0.0327275637,0.3938205502,0.8349333003,0.6652772048,0.2570725176,0.3591660675,4
0.1731104014,0.2009756574,0.4493227132,0.7781246619,0.111747071,0.0861330695,0.2556842988,0.121716199,0.1045447928,0.7713813201,0.1500931055,0.7705987043,0.778358805,0.9779944334,0.7305412883,0.6851935025,0.1829779073,0.2955654255,0.9006873609,0.1002065822,0.0177564769,0.1703880529,0.1256007809,0.0405673795,0.6778105052,0.0984982774,0.1997386775,0.2295424514,0.2081293285,0.2193222199,0.0982576236,0.0014703559,0.1845178143,0.9132681321,0.8021474897,0.2361191406,0.1429373468,8
0.4879282771,0.2486668745,0.2014526485,0.4783798204,0.1344844842,0.1104933986,0.2630209201,0.2276548006,0.0911935141,0.0763189196,0.2781612849,0.5246670788,0.8722509396,0.9665148502,0.6938218718,0.4601804294,0.2689253276,0.307670971,0.8782946585,0.1203296017,0.0375774926,0.2140329299,0.0926181315,0.0341229262,0.3934812844,0.1871191603,0.2465444028,0.287300897,0.2403433585,0.2700533769,0.4111570069,0.0263548695,0.2312403372,0.8913074811,0.8177731662,0.4675131569,0.1414160788,8
